Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll,HeadPitch_filtered,HeadRoll_filtered,HeadYaw_filtered
20:54:34:25.957,61,0.2511908412,0.2766614258,0.114533104,0.0,0.0,0.0764670223,0.0,0.2516169548,0.2771545351,0.0053773737,0.0,0.0,0.0764602348,0.0,0.0213001333,0.0,2.96598e-05,0.0484731048,0.0695788786,0.0713089481,0.0668722019,0.0056373477,0.0,0.1292680651,0.1622193307,0.0,0.0,0.0329528041,0.0357729793,0.0908827335,0.0882026106,0.0730417892,0.0210236926,0.124937512,0.0821030885,0.0507442951,0.052355133,0.1572395265,0.1467682868,0.0689560473,0.0722626001,0.0566005595,0.056583114,0.0909117162,0.0,0.0,0.0202898048,0.1064065099,0.1144365668,0.1497852057,0.165301457,1.53e-07,0.0077961432,-0.048457019,-0.0046648276,-0.0032378847,0.1693049669,-0.0005534876,0.0689659342,0.1694094539,0.0117866546,-0.048850236825,-0.004288037350000001,0.00968610871
20:54:34:26.956,61,0.2509540915,0.2773962915,0.1158841625,0.0,0.0,0.0759350285,0.0,0.2513834834,0.2779076397,0.0040181102,0.0,0.0,0.0759281144,0.0,0.0213150438,0.0,0.0003248655,0.0485924855,0.0696153939,0.071724169,0.0674346536,0.0055766455,0.0,0.1280806214,0.1610315293,0.0,0.0,0.0329388343,0.0357579738,0.0907473564,0.088162452,0.0728346109,0.0210372526,0.1251634359,0.0823387802,0.0508402251,0.0524441376,0.1573042125,0.1468654573,0.0691043139,0.0724274963,0.056268353,0.0562520921,0.0909120664,0.0,0.0,0.0204050168,0.1059954539,0.1138871163,0.1495568454,0.1650588512,1.803e-07,0.0103833778,-0.0489160269,-0.0044509717,-0.0024192391,0.1697645932,-0.0004146923,0.069774054,0.1698690951,0.0119575113,-0.048055605395,-0.004487235575000001,0.011450637835000003
20:54:34:27.956,61,0.2505348325,0.2781040967,0.1175146028,0.0,0.0,0.0753308907,0.0,0.2509616613,0.2786370218,0.0023976837,0.0,0.0,0.0753239021,0.0,0.0212956332,0.0,0.0005175469,0.0486626588,0.0696271062,0.0721664429,0.06802921,0.0054072444,0.0,0.1272822917,0.1603248268,0.0,0.0,0.0329219885,0.0357552432,0.0906970054,0.0882489756,0.0726998746,0.0210068654,0.1256592721,0.0827332959,0.0509816781,0.0525720231,0.1569919735,0.1466378868,0.069246076,0.0726062357,0.0559324957,0.0559166707,0.0909544677,0.0,0.0,0.0205535162,0.1056772396,0.1134627908,0.1495238841,0.1650517434,2.704e-07,0.0123439301,-0.0481075123,-0.0046034581,-0.0014434962,0.1702098548,-0.0002480977,0.0707504377,0.1703143716,0.0121569475,-0.047224573595,-0.004682807385,0.01336140221
20:54:34:28.955,61,0.2504796386,0.2798970342,0.1216352656,0.0,0.0,0.0749563202,0.0,0.2509070337,0.2804850042,0.0,0.0016931483,0.0,0.0749492347,0.0,0.021256011,0.0,0.0007023217,0.0487687066,0.069717586,0.0723896101,0.0686138198,0.0053038239,0.0,0.1268508881,0.1598543674,0.0,0.0,0.0329817608,0.0358282253,0.0907324329,0.0884243473,0.0725665689,0.0209960025,0.1259681731,0.0829559192,0.0510682538,0.0526381247,0.156696111,0.1463808715,0.0691589713,0.0725228265,0.0567985848,0.056780424,0.0906446204,0.0,0.0,0.0206223018,0.105247438,0.1128563806,0.1491826773,0.1647081077,1.856e-07,0.0134856664,-0.0473320037,-0.0043227072,0.0010191409,0.1713386476,0.0001763472,0.0732173696,0.1714432389,0.0126650715,-0.046373172095,-0.004844567745,0.015321891425000001
20:54:34:29.955,61,0.2504470348,0.2810740471,0.1259268373,0.0,0.0,0.0745405182,0.0,0.2508735359,0.2817181349,0.0,0.0059923823,0.0,0.0745331496,0.0,0.0212288331,0.0,0.000968137,0.0487972982,0.0697705373,0.0725081339,0.0690354258,0.0052215476,0.0,0.1265214831,0.1593582034,0.0,0.0,0.0330801532,0.0359311476,0.0907920077,0.0886283964,0.0725767389,0.021008186,0.1262697577,0.0831035003,0.051227469,0.0527778827,0.1562539041,0.1459455788,0.0688906834,0.0722454116,0.0573696047,0.0573509187,0.0903633907,0.0,0.0,0.0207386892,0.1048065498,0.1121860892,0.1489010751,0.1644490808,1.578e-07,0.0162335876,-0.0464637019,-0.0044159498,0.0036064673,0.1720929444,0.0006268466,0.075791046,0.1721976399,0.0131682074,-0.045590988725,-0.00502329941,0.017366975790000003
20:54:34:30.955,61,0.2502524257,0.2812762558,0.1276512295,0.0,0.0,0.074157618,0.0,0.2506715357,0.2819423676,0.0,0.0077646817,0.0,0.0741500035,0.0,0.0211706869,0.0,0.001108331,0.0486364849,0.0696175247,0.0726610422,0.0694026724,0.0051623946,0.0,0.1257463545,0.1579306722,0.0,0.0,0.0331364684,0.0359960273,0.0909351185,0.0889022946,0.0725505501,0.0209493693,0.1275073588,0.0835679322,0.0514186881,0.0529509149,0.1550670117,0.1448070407,0.0687308684,0.0720725656,0.0575639941,0.0575440377,0.0901430547,0.0,0.0,0.0208845995,0.1042409986,0.1111570373,0.1485346109,0.1640808731,1.152e-07,0.0191887822,-0.0443906114,-0.0053909747,0.0046729995,0.1722307205,0.0008128845,0.0768271983,0.1723353267,0.0133587439,-0.04483013841499999,-0.005198935845000001,0.01955174746
20:54:34:31.954,61,0.2519004941,0.2819713652,0.1303994358,0.0,0.0,0.0741709918,0.0,0.2523158491,0.2826735675,0.0,0.0105314348,0.0,0.0741630122,0.0,0.021165872,0.0,0.0013898904,0.0487710014,0.0697489455,0.0726460665,0.069714576,0.0050341329,0.0,0.1255481243,0.1575064957,0.0,0.0,0.0332745649,0.0361504927,0.0910537764,0.0891670808,0.0725066736,0.0209790356,0.1277490705,0.083653979,0.0514803454,0.0529876351,0.1548309475,0.144612819,0.0685056001,0.0718602762,0.0595210046,0.059499599,0.0896714777,0.0,0.0,0.0209061988,0.103825964,0.1104686633,0.1480813622,0.1636398435,1.54e-08,0.0214254614,-0.0425511226,-0.0054972176,0.0063376147,0.1726789623,0.0011053736,0.0784753039,0.1727835983,0.0136809032,-0.044074807869999996,-0.005333076330000001,0.021804765945000002
20:54:34:32.954,61,0.2526613176,0.2813636363,0.1347173303,0.0,0.0,0.0742809251,0.0,0.2530740499,0.2821175754,0.0,0.0149865067,0.0,0.0742724165,0.0,0.0211807471,0.0,0.0016895575,0.0487901941,0.0697435662,0.0727484375,0.0699385628,0.004888474,0.0,0.1254233569,0.1573044956,0.0,0.0,0.03342418,0.0363140889,0.0911666676,0.0894054547,0.0723643154,0.0210269857,0.1278355867,0.0836981237,0.0515972376,0.0530911535,0.1547775865,0.1446002573,0.0682783425,0.0716637447,0.0603116788,0.0602898002,0.0893525556,0.0,0.0,0.0209690966,0.1034427285,0.1098378152,0.1475175619,0.163112253,1.51e-08,0.0242054779,-0.042591352,-0.0060767611,0.0090191234,0.1723428965,0.001569934,0.0810789093,0.1724474281,0.0141057121,-0.043431986304999996,-0.005453859390000001,0.024089241535000003
20:54:34:33.953,61,0.2528591454,0.277458936,0.1372072101,0.0,0.0,0.0746896192,0.0,0.2532653511,0.2782311141,0.0,0.017625723,0.0,0.0746802688,0.0,0.0211822204,0.0,0.0018417619,0.048795443,0.06969437,0.0728570223,0.0701837167,0.0046991906,0.0,0.1250678301,0.1570793837,0.0,0.0,0.0335212313,0.0364376493,0.0912643373,0.089609921,0.0722292215,0.0210426413,0.1281117499,0.0839242935,0.0516801849,0.0531629771,0.1544217467,0.1442918032,0.0680585206,0.0714852959,0.0605600961,0.0605372414,0.0890795588,0.0,0.0,0.0210591294,0.1031464413,0.1093405634,0.1467001587,0.1624493599,2.91e-08,0.0276770443,-0.0408248082,-0.0065455791,0.0106117995,0.1699713916,0.0018212389,0.0826113597,0.1700757146,0.0141701605,-0.042809375555,-0.005546302120000001,0.026471681225
20:54:34:34.953,61,0.2523694634,0.2742493153,0.1430865973,0.0,0.0,0.0751200393,0.0,0.2527636588,0.2750819623,0.0,0.0236002672,0.0,0.075109899,0.0,0.0211194903,0.0,0.002040812,0.0488072261,0.0697589293,0.0726749748,0.0704615116,0.0045591481,0.0,0.124863252,0.1568509787,0.0,0.0,0.0336618461,0.0365937911,0.0913612172,0.0898516849,0.0722659975,0.0210600086,0.1282926947,0.0839998424,0.0517136045,0.0531811528,0.1535341442,0.1434189975,0.0675536245,0.0710009411,0.0616528019,0.061625693,0.0885179266,0.0,0.0,0.0210938174,0.1028377637,0.108791329,0.1459487528,0.1617854387,3.73e-08,0.0294944216,-0.0406967103,-0.0059090392,0.0142135099,0.168055132,0.0024113117,0.086179845,0.1681593508,0.0146109685,-0.042172371775,-0.005626355885000001,0.028847700410000003
20:54:34:35.953,61,0.2500617504,0.2705659866,0.1488429755,0.0,0.0,0.0754286572,0.0,0.2504378259,0.2714542747,0.0,0.0294686109,0.0,0.0754175857,0.0,0.0210475679,0.0,0.0022145088,0.0488001443,0.0697801635,0.0728393719,0.0710388049,0.004343729,0.0,0.1238280684,0.1563046426,0.0,0.0,0.0337309875,0.03668027,0.0913868099,0.0900225118,0.0721785203,0.0210633613,0.128626287,0.0841971934,0.0518289357,0.0532784648,0.1518368721,0.1420324445,0.0670869201,0.0705661997,0.0620921701,0.0620637499,0.087997295,0.0,0.0,0.0212528594,0.1025742665,0.1083031446,0.1451271474,0.1611060053,5.3e-08,0.0326932184,-0.0408351831,-0.005988027,0.0177543983,0.1658483744,0.0029716711,0.0896806046,0.1659524441,0.0149996094,-0.041615695875,-0.0056705513800000005,0.031223693125
20:54:34:36.952,61,0.2490980923,0.26861462,0.1522056013,0.0,0.0,0.0758248344,0.0,0.2494671792,0.2695351839,0.0,0.0329871364,0.0,0.0758127347,0.0,0.0209651664,0.0,0.0023892892,0.0486525521,0.0696343035,0.0729535595,0.0713304579,0.0041231769,0.0,0.1231583059,0.1559054703,0.0,0.0,0.0337940492,0.0367644429,0.0914830789,0.0902510434,0.0720056668,0.0210004561,0.1291420013,0.0846221671,0.0519254357,0.0533664003,0.1510314345,0.1413237751,0.0669455081,0.0704883486,0.0624316558,0.062402077,0.0874736682,0.0,0.0,0.0213350523,0.102266334,0.1078000814,0.1444631368,0.1605491042,8.45e-08,0.035789188,-0.0391484052,-0.0058412901,0.0198781379,0.1646824777,0.0033032701,0.0917247012,0.1647863984,0.0152307386,-0.041014175485,-0.0056982186,0.03365342855
20:54:34:37.951,61,0.2485399097,0.2688519955,0.1565019041,0.0,0.0,0.0762469694,0.0,0.2489148676,0.269824028,0.0,0.0373749398,0.0,0.0762343928,0.0,0.0208638273,0.0,0.0025537924,0.0484979823,0.0695645213,0.0727877021,0.0714259073,0.0039516534,0.0,0.1230058372,0.155899927,0.0,0.0,0.0339212865,0.0369082391,0.0915708542,0.0904535428,0.0719954967,0.0209658891,0.1294018924,0.0848037824,0.0520020723,0.0534466691,0.1504671127,0.1407630444,0.0666462258,0.07023637,0.0646963492,0.064665392,0.0865435302,0.0,0.0,0.0213202648,0.1019659787,0.1073133498,0.1439245045,0.1601510793,7.94e-08,0.0373891369,-0.0388323627,-0.0055353898,0.0225215685,0.1648683548,0.0037467715,0.0943113267,0.1649721563,0.0156768933,-0.04038961306,-0.0057020769550000005,0.03603990358
20:54:34:38.951,61,0.2451527268,0.2667734027,0.1630524993,0.0,0.0,0.0764776543,0.0,0.2454894632,0.2678135633,0.0,0.0440463237,0.0,0.0764643922,0.0,0.0207580701,0.0,0.0027297463,0.0483617894,0.0694934875,0.0728756711,0.0717767775,0.0038920562,0.0,0.1225503087,0.1554116309,0.0,0.0,0.0339515097,0.0369374864,0.0915097296,0.0904881805,0.0718895048,0.0209160242,0.1297061741,0.085048832,0.0520895049,0.0535214916,0.1498444825,0.1401065737,0.0664300695,0.0700376257,0.0654446557,0.0654121786,0.0858886614,0.0,0.0,0.0213688258,0.1017852873,0.1069086343,0.1434875429,0.1598388106,6.69e-08,0.0401213542,-0.038636446,-0.0063214265,0.0265470203,0.16365619,0.0043832492,0.0982791632,0.1637599468,0.0162120685,-0.03983841389,-0.005681812820000001,0.0383678292
20:54:34:39.951,61,0.2390526831,0.2647076547,0.1695787311,0.0,0.0,0.0765280277,0.0,0.239321813,0.265814513,0.0,0.0506722182,0.0,0.0765140802,0.0,0.0206221659,0.0,0.0029256914,0.0481235534,0.0693291277,0.0729569644,0.0720879212,0.0038592799,0.0,0.1220634878,0.1548252255,0.0,0.0,0.0339632444,0.036947459,0.0914795548,0.0905835927,0.0718058422,0.0208146069,0.1302924901,0.0855025649,0.0522036031,0.053621158,0.1488298774,0.1389563531,0.0663354993,0.0699630305,0.0656186864,0.0655846819,0.0853438377,0.0,0.0,0.0214235764,0.1015729681,0.1064739898,0.1431019157,0.1595882773,6.1e-08,0.0435663685,-0.0378697887,-0.0064679626,0.0305465981,0.1624533385,0.0050056963,0.1022336558,0.1625569761,0.016735984,-0.03933787345500001,-0.005675344060000001,0.04070672943
20:54:34:40.950,61,0.2361691296,0.2639714777,0.1729370505,0.0,0.0,0.0766680315,0.0,0.2364311814,0.2651141882,0.0,0.0539714135,0.0,0.0766536072,0.0,0.0204939749,0.0,0.0031428626,0.0479961373,0.0693120062,0.0727223009,0.0722179785,0.0038136255,0.0,0.1221724972,0.1548934877,0.0,0.0,0.0340732113,0.0370597169,0.0914733931,0.0906863809,0.0717927814,0.0207890924,0.1302879304,0.0855096355,0.0522212088,0.0536266491,0.1485479176,0.1385980844,0.0660748482,0.0697269142,0.0673854947,0.0673496574,0.0845975652,0.0,0.0,0.0213552415,0.1013191119,0.1060150266,0.1426298618,0.1592647582,2.86e-08,0.046126347,-0.0374497101,-0.0062953085,0.0325376987,0.1620355695,0.0053179078,0.1042657644,0.1621392816,0.0170227643,-0.038893304945000005,-0.0056448650400000005,0.042925425815
20:54:34:41.950,61,0.2328173518,0.2627274692,0.1770199835,0.0,0.0,0.0766027123,0.0,0.2330617011,0.2639114559,0.0,0.0580743067,0.0,0.0765877664,0.0,0.0203469675,0.0,0.0033153782,0.0478227511,0.0692631751,0.0726075619,0.0724792108,0.0038425466,0.0,0.1218680218,0.154457435,0.0,0.0,0.0341067724,0.0370816551,0.0913764536,0.0906818882,0.0717981756,0.0207293723,0.1305157244,0.0856562406,0.0522741787,0.0536696911,0.1478796601,0.1375743449,0.0658008233,0.0694592595,0.0679505914,0.0679134727,0.0840023831,0.0,0.0,0.0213578604,0.1011022925,0.1055813581,0.1422641575,0.1590549201,1.94e-08,0.048548501,-0.0379728638,-0.006729193,0.0350153819,0.1613141,0.0056967596,0.1067403629,0.1614177674,0.0173462853,-0.038654713325,-0.005604876585000001,0.04503986119500001
20:54:34:42.950,61,0.2264564037,0.2596307993,0.1806247681,0.0,0.0,0.0764597282,0.0,0.2266299576,0.2608406544,0.0,0.0616969727,0.0,0.0764440969,0.0,0.0201748144,0.0,0.0034841064,0.0475483723,0.0690699816,0.0724126101,0.072560057,0.0038503897,0.0,0.121670261,0.154190287,0.0,0.0,0.034144897,0.0371175297,0.0913437381,0.0907650962,0.0716839358,0.0206326526,0.1308074296,0.0858836696,0.0522741079,0.0536497384,0.1471882313,0.1367858648,0.0655804798,0.0692617893,0.0679392368,0.0679003298,0.0834848285,0.0,0.0,0.0213256199,0.1006899923,0.1049577743,0.1413289309,0.1585002393,1.93e-08,0.051138185,-0.0371855907,-0.0063363877,0.0372108966,0.1594498307,0.0059826178,0.1089470461,0.1595534235,0.0174954552,-0.038521628635,-0.00557227527,0.047153507555000015
20:54:34:43.949,61,0.2241722494,0.2599059939,0.1831091791,0.0,0.0,0.0763324276,0.0,0.2243265063,0.2611458898,0.0,0.0641417131,0.0,0.076316081,0.0,0.0200512782,0.0,0.003771899,0.0475182757,0.0690798759,0.0723781735,0.0728554577,0.0038723305,0.0,0.1217713878,0.1540989578,0.0,0.0,0.034228351,0.0372044183,0.0913636759,0.0909248963,0.0715231299,0.0205717124,0.131004557,0.0861220658,0.0522665679,0.0536113083,0.147176072,0.1367096603,0.0656577274,0.0693734437,0.0684977397,0.0684569404,0.082888186,0.0,0.0,0.021232916,0.100404188,0.1044397727,0.1407602131,0.1581020802,1.04e-08,0.0526444241,-0.0367289893,-0.0061874455,0.0386842042,0.1596454382,0.0062271287,0.1104424521,0.1597491354,0.0177566949,-0.038398587325,-0.00555347622,0.04923421434000001
20:54:34:44.948,61,0.2227740139,0.2592554986,0.1859865189,0.0,0.0,0.0761633292,0.0,0.2229176462,0.2605249882,0.0,0.0670041963,0.0,0.0761463419,0.0,0.0199457761,0.0,0.0040527806,0.0475250073,0.0691557005,0.0724136829,0.0731439888,0.0039522396,0.0,0.1219735593,0.1540307254,0.0,0.0,0.0343383998,0.0373102166,0.091497153,0.0911744758,0.0713770613,0.0205276497,0.1311293393,0.0862548724,0.0522931889,0.0536058918,0.1472206265,0.1366964728,0.0656482056,0.0693722293,0.0689997375,0.0689566806,0.0824048296,0.0,0.0,0.0211589392,0.1002295837,0.1040140912,0.1403614134,0.157831341,9.3e-09,0.0542232469,-0.0373237096,-0.0058311108,0.0404130146,0.1592768431,0.0064899893,0.1121848896,0.1593805701,0.0179932974,-0.038476056599999996,-0.0055594374950000015,0.05128596863500001
20:54:34:45.948,61,0.2189854085,0.255731225,0.1914333999,0.0,0.0,0.0760188699,0.0,0.2190924138,0.2570435107,0.0,0.0724504963,0.0,0.07600113,0.0,0.0198294222,0.0,0.0042760912,0.047483582,0.0692034885,0.072362192,0.0733111873,0.0040131686,0.0,0.1221171021,0.1539960355,0.0,0.0,0.0344488584,0.0374258868,0.0917398185,0.0915413052,0.0712752417,0.0204667915,0.1313155591,0.086404115,0.0522723719,0.0535477921,0.1471591592,0.1365911961,0.0655899942,0.0693325996,0.0692079812,0.06916143,0.0820473805,0.0,0.0,0.021067908,0.09998402,0.103523545,0.1398787796,0.1574702412,1.2e-08,0.0563908517,-0.0364266112,-0.005218172,0.0437126756,0.1571703106,0.0069251549,0.1155096069,0.157273978,0.0182751976,-0.03854609318,-0.005608754725000001,0.05339637827500001
20:54:34:46.948,61,0.2175313383,0.2551788688,0.1921999902,0.0,0.0,0.0759831071,0.0,0.2176326215,0.2564965487,0.0,0.0732412115,0.0,0.0759645924,0.0,0.019734025,0.0,0.0045850039,0.0474778339,0.0692616403,0.0723246336,0.073483251,0.0039894301,0.0,0.1223317012,0.1540952027,0.0,0.0,0.0345801003,0.0375623107,0.0919718444,0.0919088498,0.0712405145,0.0204253141,0.1314961463,0.0865832046,0.052300863,0.0535500422,0.1472304016,0.1366519779,0.065581724,0.0693592057,0.0713821277,0.0713330507,0.0814978853,0.0,0.0,0.0209906958,0.0998016894,0.1031173989,0.1395511478,0.1572671384,1.05e-08,0.0581128784,-0.0364247784,-0.0045281388,0.0441920869,0.1568392217,0.0069860602,0.115978308,0.156942904,0.0183097441,-0.038647476210000004,-0.005654242290000002,0.05547872484500001
20:54:34:47.948,61,0.215963155,0.2524465621,0.1933096647,0.0,0.0,0.0760080069,0.0,0.2160764039,0.2537613213,0.0,0.0743643641,0.0,0.0759886801,0.0,0.0196483396,0.0,0.0047822064,0.047457587,0.069313094,0.0723278746,0.073654443,0.0041026128,0.0,0.1221644729,0.1537248045,0.0,0.0,0.0346565917,0.0376291126,0.0921736434,0.0921829268,0.0711945891,0.0203861725,0.1316574216,0.0867050365,0.0522842072,0.0535147116,0.1470535696,0.1364067942,0.0654361695,0.0692117512,0.0722272694,0.072176002,0.0810600668,0.0,0.0,0.0209548939,0.0995987281,0.1026895568,0.1391000599,0.1568877101,8.1e-09,0.0589024425,-0.0370835289,-0.0041981754,0.0448815413,0.1551714987,0.007018304,0.1166784018,0.1552751064,0.0182208419,-0.03889692109,-0.005682742205000001,0.05758670476000001
20:54:34:48.947,61,0.2145149112,0.2500207424,0.1936151087,0.0,0.0,0.0761241093,0.0,0.214634493,0.2513250411,0.0,0.0746927857,0.0,0.0761038586,0.0,0.0195868686,0.0,0.004956183,0.0474018008,0.0692731068,0.07238058,0.0736808702,0.0041163382,0.0,0.1220061705,0.1535412222,0.0,0.0,0.0347339585,0.0377094746,0.092486456,0.0925674364,0.0710895732,0.0203373488,0.1318514794,0.0869032741,0.0522406213,0.053455472,0.1470816433,0.1363985837,0.0654372796,0.0692439079,0.0726309866,0.0725777298,0.0807451457,0.0,0.0,0.0208964739,0.0994042605,0.1023083553,0.1385666132,0.1564430445,8.8e-09,0.060263671,-0.037321195,-0.004193332,0.0450901985,0.1536831856,0.0069822017,0.1168896556,0.1537866741,0.0180759355,-0.039121868090000005,-0.005701108955000001,0.059843937125
20:54:34:49.947,61,0.2135794759,0.2468652576,0.1963589638,0.0,0.0,0.0763991177,0.0,0.2137049735,0.248181656,0.0,0.0774332806,0.0,0.0763777494,0.0,0.0195245184,0.0,0.005167787,0.0474502072,0.0693707317,0.0722827241,0.0737298205,0.0040481198,0.0,0.1223724708,0.1543332338,0.0,0.0,0.0348486863,0.0378366224,0.0927245691,0.0929030776,0.0711106807,0.0203215517,0.1319075376,0.0869811699,0.052199889,0.0533868521,0.1471820325,0.1365253776,0.0653886721,0.0692386702,0.0739112943,0.0738585293,0.0802824572,0.0,0.0,0.0207857396,0.0994482711,0.1021864265,0.1382715851,0.1562421024,6.4e-09,0.0606075153,-0.0375723317,-0.0038063694,0.0467583537,0.1517727375,0.0071489126,0.1185811162,0.1518761367,0.018104922,-0.039344827085,-0.005640941745000001,0.06211025212000001
20:54:34:50.946,61,0.2115079015,0.2445286363,0.1983893216,0.0,0.0,0.0764614567,0.0,0.2116172463,0.2458532751,0.0,0.0794931501,0.0,0.0764387995,0.0,0.019405853,0.0,0.0053704781,0.0473575071,0.0693206936,0.0721692741,0.0738401785,0.0042340914,0.0,0.1222071648,0.1538153291,0.0,0.0,0.0348789245,0.0378389433,0.0927732512,0.0930061415,0.0709856749,0.0202797391,0.1319063008,0.0869908556,0.0521215945,0.0532836579,0.1467990279,0.1360922009,0.0651312917,0.0689492449,0.0744775459,0.074423559,0.0797166303,0.0,0.0,0.0207349099,0.0991786197,0.1016722694,0.1376734078,0.1554337293,6.9e-09,0.0614774898,-0.039618779,-0.0045912056,0.048012577,0.1503578126,0.0072710416,0.1198331043,0.1504612118,0.0181221031,-0.039625204355,-0.005538117889999999,0.064429764265
20:54:34:51.945,61,0.209336713,0.2418414652,0.2001860887,0.0,0.0,0.0765700713,0.0,0.2094340622,0.2431691289,0.0,0.0813628137,0.0,0.07654614,0.0,0.0193087924,0.0,0.0055681746,0.0472619943,0.0692875758,0.0720554292,0.0737920702,0.0044463906,0.0,0.1221708655,0.1535063833,0.0,0.0,0.0349523537,0.0378880464,0.0929864198,0.0932631046,0.0710367635,0.0202337094,0.1321603656,0.0871493816,0.0520899445,0.0532243513,0.1464706063,0.1357021034,0.0649643466,0.0687464252,0.074571766,0.0745171681,0.079353787,0.0,0.0,0.0206842702,0.0990384147,0.1012978181,0.1372604519,0.1549733728,1.73e-08,0.0636983886,-0.0398894288,-0.0048451913,0.0491539463,0.148724556,0.0073616807,0.1209481433,0.148827821,0.0180883817,-0.03986559156,-0.005404393215000001,0.066798052195
20:54:34:52.945,61,0.2084182054,0.2401271611,0.2039116323,0.0,0.0,0.0768894628,0.0,0.2085137814,0.2414839715,0.0,0.0851286277,0.0,0.0768634453,0.0,0.0192395467,0.0,0.0058286116,0.0472456962,0.069328554,0.07198257,0.0736914128,0.004506256,0.0,0.1226874888,0.1547336876,0.0,0.0,0.0351040177,0.0380317047,0.0932336003,0.0935555771,0.0710430294,0.0202260483,0.1321755052,0.0871732607,0.0520833246,0.0531909913,0.1465947181,0.1358472854,0.0648843795,0.0686736777,0.0752182975,0.0751666948,0.0789091364,0.0,0.0,0.0205684435,0.0991675407,0.1012098491,0.1370170265,0.1546997428,2.27e-08,0.0658196136,-0.0401305258,-0.0057007801,0.0514368564,0.147710979,0.0076500084,0.1232180223,0.1478141695,0.0182987526,-0.040051127219999996,-0.005209548415,0.06913272087
20:54:34:53.944,61,0.2072038352,0.2364815921,0.2066451609,0.0,0.0,0.0772981867,0.0,0.2073023021,0.2378439754,0.0,0.0879801512,0.0,0.0772696435,0.0,0.0191828702,0.0,0.0061052307,0.0471735969,0.0693341419,0.0719485506,0.0735155046,0.0046935412,0.0,0.1229904443,0.1549938321,0.0,0.0,0.0352339111,0.0381327793,0.0934161395,0.0937542766,0.0710731223,0.0202394128,0.1321458369,0.0871015564,0.0521000661,0.0531776696,0.1464580446,0.1356847882,0.0646206737,0.068366833,0.0754801631,0.0754292831,0.0785306767,0.0,0.0,0.0205254257,0.0992980152,0.1010676622,0.1366768181,0.1542862952,3.06e-08,0.0687121302,-0.0423741937,-0.0066648046,0.0531772301,0.1454977393,0.007788402,0.1249106079,0.1456008106,0.0182670783,-0.040251423414999994,-0.00499838256,0.07148605082500001
20:54:34:54.945,61,0.2038207352,0.2322315127,0.2088972926,0.0,0.0,0.0777985081,0.0,0.2039017528,0.2335897386,0.0,0.0903516039,0.0,0.0777669996,0.0,0.0191145986,0.0,0.0063129873,0.0470033437,0.0692235827,0.0717068166,0.0731060728,0.0049094022,0.0,0.1232012808,0.1550998092,0.0,0.0,0.0353400819,0.0382099599,0.0935524553,0.0938900411,0.0710812584,0.0202458836,0.1320397407,0.0869729295,0.0520472489,0.0530945398,0.1461369395,0.1353372484,0.0642490834,0.0679574609,0.0753637031,0.0753126293,0.0781917349,0.0,0.0,0.0204546563,0.0992567092,0.1007747054,0.1361599714,0.1536606997,3.91e-08,0.0717026144,-0.0420974419,-0.0068953838,0.0546311662,0.1429065317,0.0078566624,0.1263192892,0.1430093497,0.0181386881,-0.040388211789999996,-0.0047821579150000015,0.07386178319000002
20:54:34:55.944,61,0.2023457885,0.2289143801,0.2137732655,0.0,0.0,0.0789435059,0.0,0.2024244517,0.2303002328,0.0,0.0953440741,0.0,0.0788992941,0.0,0.0190711785,0.0,0.0065843132,0.0468904674,0.06919422,0.0714661404,0.0727763325,0.0050931587,0.0,0.1234766096,0.1552450359,0.0,0.0,0.0354943909,0.0383432321,0.0937690437,0.0941431969,0.0711369142,0.0202738922,0.1318922341,0.0868213549,0.0519867353,0.0529954508,0.1459740996,0.1351680607,0.0638755783,0.0675362423,0.0757769719,0.0757262558,0.0776799768,0.0,0.0,0.020358419,0.0993195027,0.10054636,0.1356007606,0.1528901607,3.01e-08,0.0743401498,-0.0428628437,-0.0068977783,0.0576663427,0.1409182101,0.0081757428,0.1293048263,0.141020909,0.0183033738,-0.040448703424999996,-0.0045781560300000015,0.076197771545
